player_id,player_name,team_code,player_role,base_minutes,base_usage,base_pir,availability_status,availability_impact,availability_source,availability_note,team_missing_minutes,team_missing_usage,role_missing_minutes,role_missing_usage,same_role_minutes_boost,cross_role_minutes_boost,minutes_penalty,net_minutes_delta,rotation_impact_score,collected_at
P014005,"ALSTON JR. , DERRICK",VIR,Forward,16.6125,5.25,3.25,available,1.0,,,36.10666666666667,16.6,0.0,0.0,0.0,0.3764179479133982,0.0,0.3764179479133982,0.02265871770735279,2026-07-06T11:58:42+00:00
P014006,"OKEKE, CHUMA",MAD,Forward,18.153333333333332,5.6,9.2,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014008,"ROBINSON, JUSTIN",PRS,Guard,18.740000000000002,17.6,18.8,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014010,"DOKOSSI, ALLAN",PRS,Forward,16.55,4.8,10.8,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014012,"LEAF, TJ",TEL,Center,16.303333333333335,8.2,11.0,out,0.0,BasketStories,,16.303333333333335,8.2,16.303333333333335,8.2,0.0,0.0,8.966833333333335,-8.966833333333335,-0.55,2026-07-06T11:58:42+00:00
P014013,"WATSON, GLYNN",ASV,Forward,19.25,12.4,7.6,out,0.0,BasketStories,,19.25,12.4,19.25,12.4,1.3771088335053827,0.0,10.5875,-9.210391166494617,-0.47846187877894114,2026-07-06T11:58:42+00:00
P014014,"VAUTIER, BASTIEN",ASV,Forward,13.819999999999999,4.6,5.4,available,1.0,,,19.25,12.4,19.25,12.4,0.988656835275033,0.0,0.0,0.988656835275033,0.07153812122105883,2026-07-06T11:58:42+00:00
P014015,"BACOT JR., ARMANDO",ULK,Forward,11.633333333333333,2.5,5.5,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014016,"BOSTON JR., BRANDON",ULK,Forward,6.4833333333333325,2.0,3.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014025,"SWIDER, COLE",IST,Guard,5.555555555555556,3.0,2.3333333333333335,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014026,"FRISCH, CLEMENT",BAS,Forward,9.561111111111112,3.6666666666666665,4.666666666666667,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014027,"DIAKITE, MAMADI",BAS,Center,16.98888888888889,5.0,4.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014029,"IZUNDU, EBUKA",RED,Forward,18.805555555555557,5.666666666666667,10.666666666666666,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014088,"SELJAAS, ZACHARY",ASV,Forward,19.5,8.0,9.0,available,1.0,,,19.25,12.4,19.25,12.4,1.3949933638106475,0.0,0.0,1.3949933638106475,0.07153812122105885,2026-07-06T11:58:42+00:00
P014102,"JONES, KAI",IST,Center,15.9875,2.0,7.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014108,"DIARRA, ALIOU",VIR,Forward,7.7,3.0,1.0,available,1.0,,,36.10666666666667,16.6,0.0,0.0,0.0,0.1744721263466165,0.0,0.1744721263466165,0.02265871770735279,2026-07-06T11:58:42+00:00
P014115,"MOORE, OMARI",PAM,Guard,22.593333333333334,11.8,11.2,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014117,"LYLES, TREY",MAD,Forward,18.740000000000002,11.0,16.8,available,1.0,TalkBasket,Trey Lyles’ NBA return gains momentum after strong Real Madrid season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014119,"NOWELL, MARKQUIS",BAS,Guard,15.258333333333335,9.5,8.5,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014124,"HORTON TUCKER, TALEN",ULK,Guard,23.67222222222222,18.666666666666668,13.666666666666666,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014127,"BRISSETT, O'SHAE J",TEL,Forward,26.369999999999997,10.4,15.2,available,1.0,,,16.303333333333335,8.2,0.0,0.0,0.0,0.24648368648622823,0.0,0.24648368648622823,0.009347125008958219,2026-07-06T11:58:42+00:00
P014134,"NORRIS, MILES",BAR,Forward,15.361111111111109,6.0,6.333333333333333,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014152,"SIMMONS, KOBI",BAS,Guard,20.716666666666665,10.0,16.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014163,"BUTLER, JARED",RED,Forward,0.0,0.0,,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2026-07-06T11:58:42+00:00
P014168,"KEY, BRAXTON",PAM,Center,17.791666666666668,5.5,8.5,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014178,"RHODEN, JARED",PRS,Forward,21.816666666666666,7.0,11.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014190,"RADZEVICIUS, GYTIS",BAS,Forward,0.0,0.0,,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2026-07-06T11:58:42+00:00
PKLT,"HEURTEL, THOMAS",ASV,Guard,17.455555555555556,8.0,2.3333333333333335,available,1.0,,,19.25,12.4,0.0,0.0,0.0,0.6902933120292172,0.0,0.6902933120292172,0.03954576580689341,2026-07-06T11:58:42+00:00
PLCZ,"MOTIEJUNAS, DONATAS",RED,Forward,7.43,4.0,5.8,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
PTGB,"LLULL, SERGIO",MAD,Guard,14.806666666666667,7.0,3.8,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P008161,"BEGARIN, JUHANN",MCO,Forward,6.890000000000001,2.4,0.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
P014316,"JOSEPH, CORY",OLY,Forward,17.25,7.0,7.0,available,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-06T11:58:42+00:00
